"word_lex_0";"word_form_0";"word_gramm_0";"word_pos_0";"dist_0";"word_lex_1";"word_form_1";"word_gramm_1";"word_pos_1";"dist_1";"word_lex_2";"word_form_2";"word_gramm_2";"word_pos_2";"freq";"freq_CI_bottom";"freq_CI_upper";"ipm";"ipm_CI_bottom";"ipm_CI_upper";"hits";"hits_CI_bottom";"hits_CI_upper"
"принять";"принять";"V,act,inf,pf,tran";"V";"1";"во";"во";"PR";"PR";"1";"внимание";"внимание";"S,acc,inan,n,sg";"S";"0.0012302742352990504";"0.0011601881603328936";"0.0013045886263381018";"2.8628585386263086";"2.699767650108357";"3.035788754365768";"1115.0";"1051.4808500860222";"1182.3512812274744"
"ответить";"ответить";"V,act,inf,intr,pf";"V";"1";"на";"на";"PR";"PR";"1";"вопрос";"вопрос";"S,acc,inan,m,sg";"S";"0.0008264353383309317";"0.0007693512832384177";"0.0008877511330371258";"1.9231220138395564";"1.790286935405768";"2.0658043861031814";"749.0";"697.2646067015444";"804.5706273738132"
"привести";"привести";"V,act,inf,pf,tran";"V";"1";"в";"в";"PR";"PR";"1";"порядок";"порядок";"S,acc,inan,m,sg";"S";"0.0008021608691142687";"0.0007459509829450221";"0.0008626027006838002";"1.8666351189070192";"1.7358342389424604";"2.0072837715685825";"727.0";"676.0568677450394";"781.7785528351295"
"ехать";"ехать";"V,act,inf,intr,ipf";"V";"1";"в";"в";"PR";"PR";"1";"москва";"москву";"S,acc,f,inan,sg,topon";"S";"0.0007260273065710988";"0.0006726486514936083";"0.0007836385524704976";"1.6894716757095167";"1.5652590944130902";"1.8235335316045178";"658.0";"609.6228181459602";"710.213187381117"
"жить";"жить";"V,act,inf,intr,ipf";"V";"1";"на";"на";"PR";"PR";"1";"свет";"свете";"S,inan,loc,m,sg";"S";"0.0006476869740991414";"0.0005973814464393427";"0.0007022257567103451";"1.5071730602454199";"1.390111672411065";"1.6340852681132987";"587.0";"541.4079996708691";"636.4286077580992"
"ходить";"ходить";"V,act,inf,intr,ipf";"V";"1";"по";"по";"PR";"PR";"1";"комната";"комнате";"S,dat,f,inan,sg";"S";"0.0006046549604877844";"0.0005561169602537451";"0.0006574265804767551";"1.4070372010468315";"1.2940888644639006";"1.5298372065641739";"548.0";"504.00991331188965";"595.8270247392442"
"сойти";"сойти";"V,act,inf,intr,pf";"V";"1";"с";"с";"PR";"PR";"1";"ум";"ума";"S,gen,inan,m,sg";"S";"0.0005671398716983963";"0.0005201948402856786";"0.0006183188408998891";"1.3197392725147288";"1.2104977878360623";"1.4388331661952474";"514.0";"471.45362414059105";"560.3836021452513"
"играть";"играть";"V,act,inf,intr,ipf";"V";"1";"в";"в";"PR";"PR";"1";"карта";"карты";"S,acc,f,inan,pl";"S";"0.0005461755573749148";"0.0005001437129135703";"0.000596441517349829";"1.2709551359820832";"1.1638386450536644";"1.387924449479453";"495.0";"453.28124730099455";"540.5561400571847"
"подать";"подать";"V,act,inf,intr,pf";"V";"1";"в";"в";"PR";"PR";"1";"отставка";"отставку";"S,acc,f,inan,sg";"S";"0.0004810758444756825";"0.0004379973787531869";"0.0005283889775940057";"1.119467554117552";"1.0192236004639268";"1.2295656145748046";"436.0";"396.95790035877076";"478.87998717140255"
"отвечать";"отвечать";"V,act,inf,intr,ipf";"V";"1";"на";"на";"PR";"PR";"1";"вопрос";"вопросы";"S,acc,inan,m,pl";"S";"0.00047886907454689496";"0.00043589411928128037";"0.0005260787159162105";"1.1143323818509578";"1.014329297904928";"1.2241896161339938";"434.0";"395.05171209286294";"476.78619239229334"
"принимать";"принимать";"V,act,inf,ipf,tran";"V";"1";"во";"во";"PR";"PR";"1";"внимание";"внимание";"S,acc,inan,n,sg";"S";"0.00047004199483174485";"0.0004274834837702537";"0.0005168352668284294";"1.0937916927845808";"0.9947576780195752";"1.2026800320201076";"426.0";"387.42913630794845";"468.4088359971392"
"выйти";"выйти";"V,act,inf,intr,pf";"V";"1";"на";"на";"PR";"PR";"1";"улица";"улицу";"S,acc,f,inan,sg";"S";"0.0004579047602234134";"0.00041592529212887354";"0.0005041190921464489";"1.0655482453183123";"0.9678616684290295";"1.1730893861117";"415.0";"376.95392410698236";"456.8841414505109"
"пустить";"пустить";"V,act,inf,pf,tran";"V";"1";"в";"в";"PR";"PR";"1";"ход";"ход";"S,acc,inan,m,sg";"S";"0.00044245737072190066";"0.00040122607037748246";"0.00048792366584992654";"1.0296020394521523";"0.9336564552377589";"1.1354024923043027";"401.0";"363.6319900352531";"442.2061942071201"
"смотреть";"смотреть";"V,act,inf,intr,ipf";"V";"1";"в";"в";"PR";"PR";"1";"глаз";"глаза";"S,acc,inan,m,pl";"S";"0.0004325269060423567";"0.00039178347774355043";"0.00047750541331019995";"1.006493764252478";"0.9116834624096589";"1.1111591306332593";"392.0";"355.07414944593523";"432.76411109386083"
"ехать";"ехать";"V,act,inf,intr,ipf";"V";"1";"в";"в";"PR";"PR";"1";"петербург";"петербург";"S,acc,inan,m,sg,topon";"S";"0.0004303201361135692";"0.00038968588109088815";"0.0004751894888131603";"1.0013585919858838";"0.9068023372788798";"1.1057699547642286";"390.0";"353.1730934044341";"430.6651840903448"
"прийти";"прийти";"V,act,inf,intr,pf";"V";"1";"в";"в";"PR";"PR";"1";"голова";"голову";"S,acc,f,inan,sg";"S";"0.00042700998122038793";"0.00038654001167636755";"0.000471715076503128";"0.9936558335859924";"0.8994818725756794";"1.0976849679677143";"387.0";"350.3219856623153";"427.5163172649379"
"взять";"взять";"V,act,inf,pf,tran";"V";"1";"в";"в";"PR";"PR";"1";"рука";"руки";"S,acc,f,inan,pl";"S";"0.0004126659766832689";"0.0003729153708751604";"0.00045665182983127263";"0.9602772138531296";"0.8677772183333098";"1.062632665711321";"374.0";"337.97394645489965";"413.86446667974207"
"довести";"довести";"V,act,inf,pf,tran";"V";"1";"до";"до";"PR";"PR";"1";"конец";"конца";"S,gen,inan,m,sg";"S";"0.0004060456668969063";"0.0003666312837244261";"0.00044969535353290126";"0.9448716970533467";"0.8531540944469685";"1.0464448865982332";"368.0";"332.2786657020148";"407.55979829757547"
"прийти";"прийти";"V,act,inf,intr,pf";"V";"1";"на";"на";"PR";"PR";"1";"помощь";"помощь";"S,acc,f,inan,sg";"S";"0.0004005287420749375";"0.00036139664091928953";"0.00044389619346378296";"0.9320337663868611";"0.8409730364183079";"1.0329501921273696";"363.0";"327.5344984584339";"402.30400792861343"
"взять";"взять";"V,act,inf,pf,tran";"V";"1";"в";"в";"PR";"PR";"1";"толк";"толк";"S,acc,inan,m,sg";"S";"0.00038728812250221227";"0.0003488415236492288";"0.00042997018383563216";"0.9012227327872954";"0.8117571724680146";"1.0005442500788044";"351.0";"316.1557705663434";"389.6828375506011"
"вернуться";"вернуться";"V,inf,intr,med,pf";"V";"1";"на";"на";"PR";"PR";"1";"родина";"родину";"S,acc,f,inan,sg";"S";"0.00038177119768024347";"0.00034361367306538787";"0.00042416423154521826";"0.8883848021208097";"0.7995919199956879";"0.987033750051607";"346.0";"311.4177591265072";"384.4208913778944"
"умереть";"умереть";"V,act,inf,intr,pf";"V";"1";"с";"с";"PR";"PR";"1";"голод";"голоду";"S,gen2,inan,m,sg";"S";"0.0003773576578226684";"0.0003394328971994391";"0.00041951796511176324";"0.8781144575876212";"0.7898632192373528";"0.976221848810323";"342.0";"307.6287135976461";"380.20997081672124"
"собраться";"собраться";"V,inf,intr,med,pf";"V";"1";"с";"с";"PR";"PR";"1";"мысль";"мыслями";"S,f,inan,ins,pl";"S";"0.00037515088789388085";"0.0003373430188316138";"0.0004171943223298866";"0.8729792853210269";"0.7850000546205917";"0.9708147124272741";"340.0";"305.7346526531293";"378.10404871622086"
"привести";"привести";"V,act,inf,pf,tran";"V";"1";"в";"в";"PR";"PR";"1";"исполнение";"исполнение";"S,acc,inan,n,sg";"S";"0.0003729441179650933";"0.0003352534841607035";"0.000414870335851095";"0.8678441130544327";"0.7801376897894553";"0.9654067762586008";"338.0";"303.8409032018139";"375.9978151225191"
"держать";"держать";"V,act,inf,ipf,tran";"V";"1";"в";"в";"PR";"PR";"1";"рука";"руках";"S,f,inan,loc,pl";"S";"0.0003663238081787307";"0.0003289869730096669";"0.00040789628355302577";"0.8524385962546498";"0.7655554654028889";"0.9491780976457381";"332.0";"298.1615516126071";"369.67721757667437"
"смотреть";"смотреть";"V,act,inf,intr,ipf";"V";"1";"в";"в";"PR";"PR";"1";"окно";"окно";"S,acc,inan,n,sg";"S";"0.00036191026832115567";"0.00032481107444926077";"0.00040324513981402813";"0.8421682517214613";"0.7558381141757539";"0.938354846873254";"328.0";"294.3769263955139";"365.4618767037333"
"перейти";"перейти";"V,act,inf,intr,pf";"V";"1";"в";"в";"PR";"PR";"1";"наступление";"наступление";"S,acc,inan,n,sg";"S";"0.0003431527239264616";"0.00030708002053288745";"0.0003834612639579351";"0.7985192874554099";"0.71457780192432";"0.8923176006263053";"311.0";"278.307236768997";"347.5317104476045"
"встать";"встать";"V,act,inf,intr,pf";"V";"1";"на";"на";"PR";"PR";"1";"нога";"ноги";"S,acc,f,inan,pl";"S";"0.00033211887428252393";"0.000296663102742076";"0.00037181057600023696";"0.7728434261224385";"0.6903375462252774";"0.8652063513262993";"301.0";"268.866363341349";"336.9726686501668"
"жить";"жить";"V,act,inf,intr,ipf";"V";"1";"в";"в";"PR";"PR";"1";"мир";"мире";"S,inan,loc,m,sg";"S";"0.00033101548931813016";"0.00029562196968042247";"0.0003706449484870395";"0.7702758399891414";"0.6879148207955472";"0.8624939262561246";"300.0";"267.92278236530626";"335.9162581037009"
"вернуться";"вернуться";"V,inf,intr,med,pf";"V";"1";"в";"в";"PR";"PR";"1";"россия";"россию";"S,acc,f,inan,sg,topon";"S";"0.0003254985644961613";"0.00029041786886117204";"0.0003648152464320351";"0.7574379093226556";"0.6758048342260555";"0.8489281603260922";"295.0";"263.20629538461793";"330.63278747184626"
"вернуться";"вернуться";"V,inf,intr,med,pf";"V";"1";"в";"в";"PR";"PR";"1";"москва";"москву";"S,acc,f,inan,sg,topon";"S";"0.00032439517953176755";"0.0002893773652849455";"0.00036364898943341064";"0.7548703231893585";"0.6733835736142317";"0.8462142704380111";"294.0";"262.2632849124767";"329.57580642147894"
"довести";"довести";"V,act,inf,pf,tran";"V";"1";"до";"до";"PR";"PR";"1";"сведение";"сведения";"S,gen,inan,n,sg";"S";"0.000317774869745405";"0.00028313660545162755";"0.0003566491858176229";"0.7394648063895757";"0.6588612727615379";"0.8299256682912758";"288.0";"256.60727179402096";"323.2318704048833"
"выйти";"выйти";"V,act,inf,intr,pf";"V";"1";"в";"в";"PR";"PR";"1";"отставка";"отставку";"S,acc,f,inan,sg";"S";"0.0003133613298878299";"0.0002789782939347018";"0.00035198045503514476";"0.7291944618563871";"0.6491848467331531";"0.8190614923200411";"284.0";"252.83858574960811";"319.00059035926176"
"приехать";"приехать";"V,act,inf,intr,pf";"V";"1";"в";"в";"PR";"PR";"1";"москва";"москву";"S,acc,f,inan,sg,topon";"S";"0.0003089477900302548";"0.00027482178168873557";"0.00034730992498170713";"0.7189241173231986";"0.6395126076234908";"0.808193129430084";"280.0";"249.07153038806442";"314.7676796307711"
"приводить";"приводить";"V,act,inf,ipf,tran";"V";"1";"в";"в";"PR";"PR";"1";"порядок";"порядок";"S,acc,inan,m,sg";"S";"0.00030343086520828597";"0.000269628730468911";"0.00034146917332727696";"0.706086186656713";"0.6274283335652077";"0.7946016509888431";"275.0";"244.365057681435";"309.47419472485774"
"выходить";"выходить";"V,act,inf,intr,ipf";"V";"1";"на";"на";"PR";"PR";"1";"улица";"улицу";"S,acc,f,inan,sg";"S";"0.00029681055542192335";"0.0002634009702685748";"0.00033445637007850735";"0.6906806698569301";"0.6129362829682806";"0.7782827985863409";"269.0";"238.7208261563499";"303.1184771148914"
"играть";"играть";"V,act,inf,intr,ipf";"V";"1";"в";"в";"PR";"PR";"1";"шахматы";"шахматы";"S,acc,f,inan,pl";"S";"0.00029570717045752964";"0.00026236343314891154";"0.00033328714662331964";"0.688113083723633";"0.6105219253259395";"0.7755620057287772";"268.0";"237.7805041897248";"302.05880755900785"
"сказать";"сказать";"V,act,inf,intr,pf,tran";"V";"1";"по";"по";"PR";"PR";"1";"правда";"правде";"S,dat,f,inan,sg";"S";"0.0002935004005287421";"0.00026028872747609397";"0.00033094833114643527";"0.6829779114570387";"0.605694067698637";"0.77011956235627";"266.0";"235.90019428903892";"299.9391344146766"
"сесть";"сесть";"V,act,inf,intr,pf";"V";"1";"за";"за";"PR";"PR";"1";"стол";"стол";"S,acc,inan,m,sg";"S";"0.000289086860671167";"0.0002561408098563694";"0.0003262692064667561";"0.6727075669238501";"0.5960418283568447";"0.7592311996984431";"262.0";"232.1409282544473";"295.698434359234"
"стоять";"стоять";"V,act,inf,intr,ipf";"V";"1";"на";"на";"PR";"PR";"1";"место";"месте";"S,inan,loc,n,sg";"S";"0.000289086860671167";"0.0002561408098563694";"0.0003262692064667561";"0.6727075669238501";"0.5960418283568447";"0.7592311996984431";"262.0";"232.1409282544473";"295.698434359234"
"жить";"жить";"V,act,inf,intr,ipf";"V";"1";"в";"в";"PR";"PR";"1";"москва";"москве";"S,f,inan,loc,sg,topon";"S";"0.0002824665508848044";"0.0002499227537469322";"0.00031924669912708747";"0.6573020501240673";"0.5815723592614176";"0.742889765794441";"256.0";"226.50549156635213";"289.3339219122776"
"обратиться";"обратиться";"V,inf,intr,med,pf";"V";"1";"за";"за";"PR";"PR";"1";"помощь";"помощью";"S,f,inan,ins,sg";"S";"0.0002813631659204106";"0.00024888686625310384";"0.00031807582604606485";"0.6547344639907702";"0.57916184031233";"0.7401651342436237";"255.0";"225.5666646589205";"288.27275729720066"
"устроиться";"устроиться";"V,inf,intr,med,pf";"V";"1";"на";"на";"PR";"PR";"1";"работа";"работу";"S,acc,f,inan,sg";"S";"0.0002736394711696543";"0.00024163939622476443";"0.00030987597205044755";"0.6367613610576902";"0.5622969163313556";"0.7210840047252641";"248.0";"218.99826807729644";"280.8412132212647"
"выйти";"выйти";"V,act,inf,intr,pf";"V";"1";"за";"за";"PR";"PR";"1";"предел";"пределы";"S,acc,inan,m,pl";"S";"0.0002725360862052605";"0.0002406045876094207";"0.00030870402009094034";"0.6341937749243931";"0.5598889079416158";"0.7183568626150991";"247.0";"218.0604189595932";"279.7790708164594"
"упускать";"упускать";"V,act,inf,ipf,tran";"V";"1";"из";"из";"PR";"PR";"1";"вид";"виду";"S,gen2,inan,m,sg";"S";"0.00026701916138329167";"0.00023543263937983208";"0.0003028421654462741";"0.6213558442579074";"0.5478537407198851";"0.7047162773373055";"242.0";"213.37307193522057";"274.4664602282891"
"ходить";"ходить";"V,act,inf,intr,ipf";"V";"1";"в";"в";"PR";"PR";"1";"церковь";"церковь";"S,acc,f,inan,sg";"S";"0.00026701916138329167";"0.00023543263937983208";"0.0003028421654462741";"0.6213558442579074";"0.5478537407198851";"0.7047162773373055";"242.0";"213.37307193522057";"274.4664602282891"
"принести";"принести";"V,act,inf,pf,tran";"V";"1";"в";"в";"PR";"PR";"1";"жертва";"жертву";"S,acc,f,inan,sg";"S";"0.0002581920816681415";"0.00022716499671972747";"0.0002934557235075711";"0.6008151551915303";"0.5286148664065998";"0.6828739476513522";"234.0";"205.88009085708245";"265.9595091263587"
"вступить";"вступить";"V,act,inf,intr,pf";"V";"1";"в";"в";"PR";"PR";"1";"брак";"брак";"S,acc,inan,m,sg";"S";"0.0002548819267749602";"0.00022406708292956845";"0.0002899333555731772";"0.5931123967916389";"0.5214059948464073";"0.6746773677118302";"231.0";"203.07244539323375";"262.76718002268166"
"сдвинуться";"сдвинуться";"V,inf,intr,med,pf";"V";"1";"с";"с";"PR";"PR";"1";"место";"места";"S,gen,inan,n,sg";"S";"0.00025157177188177895";"0.00022097054708778604";"0.0002864096096904067";"0.5854096383917474";"0.5142003297837276";"0.6664775812747951";"228.0";"200.26604876675466";"259.573602081635"
"приступить";"приступить";"V,act,inf,intr,pf";"V";"1";"к";"к";"PR";"PR";"1";"работа";"работе";"S,dat,f,inan,sg";"S";"0.0002504683869173852";"0.00021993867935426212";"0.00028523471684907965";"0.5828420522584503";"0.5117991648508264";"0.6637435957077914";"227.0";"199.33086497612646";"258.50879434975457"
"уехать";"уехать";"V,act,inf,intr,pf";"V";"1";"за";"за";"PR";"PR";"1";"граница";"границу";"S,acc,f,inan,sg";"S";"0.00024826161698859764";"0.00021787541636013056";"0.00028288445869350935";"0.577706879991856";"0.5069979344334916";"0.6582745251253168";"225.0";"197.46092559801906";"256.3787506828449"
"ехать";"ехать";"V,act,inf,intr,ipf";"V";"1";"в";"в";"PR";"PR";"1";"город";"город";"S,acc,inan,m,sg";"S";"0.00024495146209541633";"0.00021478171881705388";"0.00027935787451203314";"0.5700041215919646";"0.4997988741158776";"0.6500681339432163";"222.0";"194.65710132733358";"253.18260038600465"
"провалиться";"провалиться";"V,inf,intr,med,pf";"V";"1";"сквозь";"сквозь";"PR";"PR";"1";"земля";"землю";"S,acc,f,inan,sg";"S";"0.00024384807713102256";"0.00021375080977544775";"0.00027818202297878833";"0.5674365354586675";"0.49739994006716787";"0.647331917492021";"221.0";"193.72278640110784";"252.11692378972182"
"лечь";"лечь";"V,act,inf,intr,pf";"V";"1";"в";"в";"PR";"PR";"1";"постель";"постель";"S,acc,f,inan,sg";"S";"0.00024384807713102256";"0.00021375080977544775";"0.00027818202297878833";"0.5674365354586675";"0.49739994006716787";"0.647331917492021";"221.0";"193.72278640110784";"252.11692378972182"
"ехать";"ехать";"V,act,inf,intr,ipf";"V";"1";"за";"за";"PR";"PR";"1";"граница";"границу";"S,acc,f,inan,sg";"S";"0.00024164130720223502";"0.00021168948347646257";"0.00027582982812807155";"0.5623013631920732";"0.4926032163557994";"0.6418583402035797";"219.0";"191.854602253685";"249.9851248921275"
"взять";"взять";"V,act,inf,pf,tran";"V";"1";"к";"к";"PR";"PR";"1";"пример";"примеру";"S,dat,inan,m,sg";"S";"0.00023391761245147866";"0.00020448012455930172";"0.00026759186302127567";"0.5443282602589933";"0.4758269772524919";"0.6226885258075533";"212.0";"185.32074584834427";"242.51904063990818"
"обратиться";"обратиться";"V,inf,intr,med,pf";"V";"1";"в";"в";"PR";"PR";"1";"суд";"суд";"S,acc,inan,m,sg";"S";"0.00023281422748708489";"0.00020345090266400172";"0.00026641432434172473";"0.5417606741256961";"0.4734319692074892";"0.6199483833526512";"211.0";"184.38795998619008";"241.4518349795538"
"смотреть";"смотреть";"V,act,inf,intr,ipf";"V";"1";"на";"на";"PR";"PR";"1";"вещь";"вещи";"S,acc,f,inan,pl";"S";"0.00022950407259390358";"0.00020036429357219555";"0.000262880651708978";"0.5340579157258046";"0.4662494037758634";"0.6117254972845625";"208.0";"181.59055999306796";"238.2492604051502"
"поставить";"поставить";"V,act,inf,pf,tran";"V";"1";"на";"на";"PR";"PR";"1";"место";"место";"S,acc,inan,n,sg";"S";"0.00022950407259390358";"0.00020036429357219555";"0.000262880651708978";"0.5340579157258046";"0.4662494037758634";"0.6117254972845625";"208.0";"181.59055999306796";"238.2492604051502"
"звать";"звать";"V,act,inf,ipf,tran";"V";"1";"на";"на";"PR";"PR";"1";"помощь";"помощь";"S,acc,f,inan,sg";"S";"0.00022950407259390358";"0.00020036429357219555";"0.000262880651708978";"0.5340579157258046";"0.4662494037758634";"0.6117254972845625";"208.0";"181.59055999306796";"238.2492604051502"
"ввести";"ввести";"V,act,inf,pf,tran";"V";"1";"в";"в";"PR";"PR";"1";"заблуждение";"заблуждение";"S,acc,inan,n,sg";"S";"0.00022729730266511604";"0.00019830744733399374";"0.0002605239767974779";"0.5289227434592104";"0.4614631052037843";"0.6062414948568318";"206.0";"179.7264361336932";"236.1134012195078"
"удержаться";"удержаться";"V,inf,intr,med,pf";"V";"1";"от";"от";"PR";"PR";"1";"смех";"смеха";"S,gen,inan,m,sg";"S";"0.00022619391770072227";"0.00019727929604035856";"0.0002593453675162621";"0.5263551573259133";"0.45907058845789983";"0.6034988611028114";"205.0";"178.79462055996905";"235.0452252707234"
"приступить";"приступить";"V,act,inf,intr,pf";"V";"1";"к";"к";"PR";"PR";"1";"дело";"делу";"S,dat,inan,n,sg";"S";"0.00021957360791435967";"0.00019111427830154957";"0.0002522698218059653";"0.5109496405261305";"0.44472454009898116";"0.587034006462301";"199.0";"173.20725265325098";"228.63264404238996"
"идти";"идти";"V,act,inf,intr,ipf";"V";"1";"до";"до";"PR";"PR";"1";"конец";"конца";"S,gen,inan,m,sg";"S";"0.0002184702229499659";"0.00019008743658509286";"0.00025108990294757106";"0.5083820543928333";"0.44233507075025397";"0.5842883253111233";"198.0";"172.27662395194284";"227.56328122118956"
"отойти";"отойти";"V,act,inf,intr,pf";"V";"1";"в";"в";"PR";"PR";"1";"сторона";"сторону";"S,acc,f,inan,sg";"S";"0.00021736683798557213";"0.000189060787584848";"0.000249909791372965";"0.5058144682595361";"0.43994604985377983";"0.5815421957076927";"197.0";"171.3461699097229";"226.49374374090095"
"ходить";"ходить";"V,act,inf,intr,ipf";"V";"1";"в";"в";"PR";"PR";"1";"школа";"школу";"S,acc,f,inan,sg";"S";"0.0002151600680567846";"0.00018700807359877108";"0.00024754898420934";"0.5006792959929419";"0.43516936706730375";"0.576048577494359";"195.0";"169.48579111871342";"224.35413948689325"
"собраться";"собраться";"V,inf,intr,med,pf";"V";"1";"с";"с";"PR";"PR";"1";"сила";"силами";"S,f,inan,ins,pl";"S";"0.00021295329812799708";"0.00018495614826264975";"0.0002451873883957594";"0.4955441237263476";"0.4303945194759367";"0.5705531240859163";"193.0";"167.626127082736";"222.21382047785355"
"идти";"идти";"V,act,inf,intr,ipf";"V";"1";"на";"на";"PR";"PR";"1";"работа";"работу";"S,acc,f,inan,sg";"S";"0.00021295329812799708";"0.00018495614826264975";"0.0002451873883957594";"0.4955441237263476";"0.4303945194759367";"0.5705531240859163";"193.0";"167.626127082736";"222.21382047785355"
"оставить";"оставить";"V,act,inf,pf,tran";"V";"1";"в";"в";"PR";"PR";"1";"покой";"покое";"S,inan,loc,m,sg";"S";"0.0002118499131636033";"0.00018393048514704318";"0.00024400629093651499";"0.4929765375930505";"0.4280077927413445";"0.5678047003206037";"192.0";"166.69656654973554";"221.1433894883454"
"взяться";"взяться";"V,inf,intr,med,pf";"V";"1";"за";"за";"PR";"PR";"1";"дело";"дело";"S,acc,inan,n,sg";"S";"0.00020743637330602823";"0.0001798298662968525";"0.00023927986748730184";"0.4827061930598619";"0.4184656180358271";"0.5568062730265018";"188.0";"162.98016748457002";"216.85982246347663"
"оставить";"оставить";"V,act,inf,pf,tran";"V";"1";"в";"в";"PR";"PR";"1";"сторона";"стороне";"S,f,inan,loc,sg";"S";"0.00020412621841284692";"0.00017675658282663288";"0.00023573286923296856";"0.4750034346599705";"0.411314061438205";"0.5485523781244093";"185.0";"160.19484452894304";"213.64517085157786"
"жить";"жить";"V,act,inf,intr,ipf";"V";"1";"на";"на";"PR";"PR";"1";"земля";"земле";"S,f,inan,loc,sg";"S";"0.0002019194484840594";"0.00017470879071791696";"0.0002333671401919826";"0.46986826239337626";"0.406548831901927";"0.5430473066608777";"183.0";"158.3389264452296";"211.5011058902742"
"ходить";"ходить";"V,act,inf,intr,ipf";"V";"1";"по";"по";"PR";"PR";"1";"улица";"улицам";"S,dat,f,inan,pl";"S";"0.00019971267855527187";"0.00017266186565795532";"0.0002310005441022423";"0.46473309012678193";"0.40178561999542467";"0.5375402175675702";"181.0";"156.48379416953622";"209.3562551209504"
"жить";"жить";"V,act,inf,intr,ipf";"V";"1";"в";"в";"PR";"PR";"1";"деревня";"деревне";"S,f,inan,loc,sg";"S";"0.00019971267855527187";"0.00017266186565795532";"0.0002310005441022423";"0.46473309012678193";"0.40178561999542467";"0.5375402175675702";"181.0";"156.48379416953622";"209.3562551209504"
"попасть";"попасть";"V,act,inf,intr,pf";"V";"1";"в";"в";"PR";"PR";"1";"рука";"руки";"S,acc,f,inan,pl";"S";"0.0001986092935908781";"0.00017163873273463154";"0.0002298169164507151";"0.4621655039934848";"0.399404781039649";"0.534785906023441";"180.0";"155.55652675486203";"208.283531013116"
"сходить";"сходить";"V,act,inf,intr,ipf";"V";"1";"с";"с";"PR";"PR";"1";"ум";"ума";"S,gen,inan,m,sg";"S";"0.0001986092935908781";"0.00017163873273463154";"0.0002298169164507151";"0.4621655039934848";"0.399404781039649";"0.534785906023441";"180.0";"155.55652675486203";"208.283531013116"
"сбить";"сбить";"V,act,inf,pf,tran";"V";"1";"с";"с";"PR";"PR";"1";"толк";"толку";"S,gen2,inan,m,sg";"S";"0.00019750590862648433";"0.00017061582197888154";"0.00022863306663161413";"0.45959791786018767";"0.39702445906969425";"0.5320310774934909";"179.0";"154.6294606911043";"207.21060555436515"
"стоять";"стоять";"V,act,inf,intr,ipf";"V";"1";"на";"на";"PR";"PR";"1";"нога";"ногах";"S,f,inan,loc,pl";"S";"0.00019640252366209056";"0.0001695931352447323";"0.0002274489927909124";"0.45703033172689056";"0.39464465839989704";"0.5292757276633833";"178.0";"153.70259765857136";"206.1374770643895"
"подниматься";"подниматься";"V,inf,intr,ipf,med";"V";"1";"по";"по";"PR";"PR";"1";"лестница";"лестнице";"S,dat,f,inan,sg";"S";"0.0001952991386976968";"0.0001685706744121463";"0.0002262646930486475";"0.4544627455935934";"0.3922653834049457";"0.5265198521584298";"177.0";"152.775939361077";"205.06414383937533"
"верить";"верить";"V,act,inf,intr,ipf";"V";"1";"в";"в";"PR";"PR";"1";"бог";"бога";"S,acc,anim,m,sg";"S";"0.0001952991386976968";"0.0001685706744121463";"0.0002262646930486475";"0.4544627455935934";"0.3922653834049457";"0.5265198521584298";"177.0";"152.775939361077";"205.06414383937533"
"уйти";"уйти";"V,act,inf,intr,pf";"V";"1";"в";"в";"PR";"PR";"1";"отставка";"отставку";"S,acc,f,inan,sg";"S";"0.00019419575373330302";"0.00016754844138753227";"0.00022508016549841056";"0.4518951594602963";"0.38988663852106975";"0.5237634465424009";"176.0";"151.84948752640327";"203.99060415154048"
"принять";"принять";"V,act,inf,pf,tran";"V";"1";"к";"к";"PR";"PR";"1";"сведение";"сведению";"S,dat,inan,n,sg";"S";"0.00019309236876890925";"0.00016652643810426916";"0.0002238954082068227";"0.44932757332699913";"0.38750842824725806";"0.5210065063163076";"175.0";"150.92324390677535";"202.91685624865983"
"ответить";"ответить";"V,act,inf,intr,pf";"V";"1";"на";"на";"PR";"PR";"1";"вопрос";"вопросы";"S,acc,inan,m,pl";"S";"0.00019088559884012174";"0.000164483128633399";"0.0002215251965279909";"0.44419240106040486";"0.38275362984711553";"0.5154910037166406";"173.0";"149.07138844670678";"200.76872866371122"
"войти";"войти";"V,act,inf,intr,pf";"V";"1";"в";"в";"PR";"PR";"1";"дом";"дом";"S,acc,inan,m,sg";"S";"0.00018978221387572797";"0.000163461826452305";"0.00022033973813423394";"0.4416248149271077";"0.3803770510439742";"0.5127324320198771";"172.0";"148.14578023737693";"199.6943453505325"
"двинуться";"двинуться";"V,inf,intr,med,pf";"V";"1";"с";"с";"PR";"PR";"1";"место";"места";"S,gen,inan,n,sg";"S";"0.00018757544394694043";"0.00016141993743325523";"0.00021796810600358183";"0.43648964266051343";"0.37562555804721726";"0.5072136240168243";"170.0";"146.29521213563407";"197.54493040725822"
"вдаваться";"вдаваться";"V,inf,intr,ipf,med";"V";"1";"в";"в";"PR";"PR";"1";"подробность";"подробности";"S,acc,f,inan,pl";"S";"0.00018647205898254666";"0.00016039935477885192";"0.00021678192808313417";"0.4339220565272163";"0.3732506535887635";"0.5044533779753732";"169.0";"145.37025603478304";"196.46989498560066"
