"word_lex_0";"word_form_0";"word_gramm_0";"word_pos_0";"dist_0";"word_lex_1";"word_form_1";"word_gramm_1";"word_pos_1";"freq";"freq_CI_bottom";"freq_CI_upper";"ipm";"ipm_CI_bottom";"ipm_CI_upper";"hits";"hits_CI_bottom";"hits_CI_upper"
"уложить";"уложить";"V,act,inf,pf,tran";"V";"1";"вещь";"вещи";"S,acc,f,inan,pl";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"устанавливать";"устанавливать";"V,act,inf,ipf,tran";"V";"1";"связь";"связь";"S,acc,f,inan,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"учить";"учить";"V,act,inf,ipf,tran";"V";"1";"музыка";"музыке";"S,dat,f,inan,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"ценить";"ценить";"V,act,inf,ipf,tran";"V";"1";"жизнь";"жизнь";"S,acc,f,inan,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"чинить";"чинить";"V,act,inf,ipf,tran";"V";"1";"препятствие";"препятствия";"S,acc,inan,n,pl";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"читать";"читать";"V,act,inf,ipf,tran";"V";"1";"пьеса";"пьесу";"S,acc,f,inan,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"читать";"читать";"V,act,inf,ipf,tran";"V";"1";"рукопись";"рукописи";"S,acc,f,inan,pl";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"болтать";"болтать";"V,act,inf,intr,ipf";"V";"1";"язык";"языком";"S,inan,ins,m,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"вести";"вести";"V,act,inf,ipf,tran";"V";"1";"заседание";"заседание";"S,acc,inan,n,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"внушить";"внушить";"V,act,inf,pf,tran";"V";"1";"мысль";"мысль";"S,acc,f,inan,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"водить";"водить";"V,act,inf,intr,ipf";"V";"1";"палец";"пальцем";"S,inan,ins,m,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"воздвигнуть";"воздвигнуть";"V,act,inf,pf,tran";"V";"1";"памятник";"памятник";"S,acc,inan,m,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"возложить";"возложить";"V,act,inf,pf,tran";"V";"1";"ответственность";"ответственность";"S,acc,f,inan,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"встретиться";"встретиться";"V,inf,intr,med,pf";"V";"1";"глаз";"глазами";"S,inan,ins,m,pl";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"выделять";"выделять";"V,act,inf,ipf,tran";"V";"1";"средство";"средства";"S,acc,inan,n,pl";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"выпить";"выпить";"V,act,inf,pf,tran";"V";"1";"рюмочка";"рюмочку";"S,acc,f,inan,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"выполнять";"выполнять";"V,act,inf,ipf,tran";"V";"1";"заказ";"заказы";"S,acc,inan,m,pl";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"вырвать";"вырвать";"V,act,inf,pf,tran";"V";"1";"победа";"победу";"S,acc,f,inan,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"выяснить";"выяснить";"V,act,inf,pf,tran";"V";"1";"известия";"известиям";"S,dat,inan,m,pl";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"выяснить";"выяснить";"V,act,inf,pf,tran";"V";"1";"судьба";"судьбу";"S,acc,f,inan,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"давать";"давать";"V,act,inf,ipf,tran";"V";"1";"урок";"урок";"S,acc,inan,m,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
"дать";"дать";"V,act,inf,pf,tran";"V";"1";"добро";"добро";"S,acc,inan,n,sg";"S";"1.7e-05";"1.0614402476159605e-05";"2.7227052152108294e-05";"0.06350575108996342";"0.03965150597762843";"0.10171025864030836";"24.73364";"15.443106450614135";"39.6131827171454"
