"word_lex_0";"word_form_0";"word_gramm_0";"word_pos_0";"dist_0";"word_lex_1";"word_form_1";"word_gramm_1";"word_pos_1";"freq";"freq_CI_bottom";"freq_CI_upper";"ipm";"ipm_CI_bottom";"ipm_CI_upper";"hits";"hits_CI_bottom";"hits_CI_upper"
"слава";"слава";"S,f,inan,nom,sg";"S";"1";"бог";"богу";"S,anim,dat,m,sg";"S";"0.004722";"0.004589522859965294";"0.0048582824453458455";"39.465390710557585";"38.35817722227149";"40.60440806603492";"15370.619976";"14939.392577655906";"15814.234054104823"
"точка";"точка";"S,f,inan,nom,sg";"S";"1";"зрение";"зрения";"S,gen,inan,n,sg";"S";"0.000771";"0.0007184820272766238";"0.000827353634241099";"6.443840795815311";"6.004907650356936";"6.914831518662584";"2509.688268";"2338.736594844356";"2693.125433647275"
"день";"день";"S,inan,m,nom,sg";"S";"1";"рождение";"рождения";"S,gen,inan,n,sg";"S";"0.000729";"0.0006779826281286729";"0.0007838533560822101";"6.092814448961559";"5.666422980531289";"6.551266191775993";"2372.973732";"2206.906676682668";"2551.527330210051"
"государь";"государь";"S,anim,m,nom,sg";"S";"1";"император";"император";"S,anim,m,nom,sg";"S";"0.000634";"0.0005865452774570294";"0.0006852914366550497";"5.298826283459023";"4.902210619287182";"5.727508322361469";"2063.738472";"1909.268225012596";"2230.6976377873452"
"начальник";"начальник";"S,anim,m,nom,sg";"S";"1";"штаб";"штаба";"S,gen,inan,m,sg";"S";"0.000608";"0.0005615661642461108";"0.0006582707496284008";"5.081524259216224";"4.693440932190156";"5.501675630541394";"1979.105664";"1827.9585137668291";"2142.7423832814043"
"господь";"господь";"S,anim,m,nom,sg";"S";"1";"бог";"бог";"S,anim,m,nom,sg";"S";"0.00054";"0.0004963444128614056";"0.0005874930234686989";"4.513195888119673";"4.148332524476424";"4.91013166262579";"1757.75832";"1615.6546690604641";"1912.3532406371494"
"событие";"события";"S,inan,n,nom,pl";"S";"1";"день";"дня";"S,gen,inan,m,sg";"S";"0.000519";"0.0004762373736548969";"0.0005656002240217878";"4.337682714692797";"3.980282512126284";"4.727156676619812";"1689.401052";"1550.2040848830443";"1841.0898140151135"
"образ";"образ";"S,inan,m,nom,sg";"S";"1";"жизнь";"жизни";"S,f,gen,inan,sg";"S";"0.000503";"0.0004609299134416345";"0.000548907807165778";"4.2039583920818435";"3.852346277881743";"4.5876452930692135";"1637.319324";"1500.3766486831719";"1786.754194367781"
"командир";"командир";"S,anim,m,nom,sg";"S";"1";"полк";"полка";"S,gen,inan,m,sg";"S";"0.000421";"0.00038266610419574615";"0.000463172246431646";"3.518621238700708";"3.1982353481092884";"3.8710871816415864";"1370.400468";"1245.6194970964068";"1507.6756847376223"
"десяток";"десятки";"S,inan,m,nom,pl";"S";"1";"тысяча";"тысяч";"S,f,gen,inan,pl";"S";"0.000389";"0.00035222202376115766";"0.00042961657272769";"3.2511725934788016";"2.943790721007494";"3.5906365731531054";"1266.237012";"1146.5207273211345";"1398.4483428184853"
"выражение";"выражение";"S,inan,n,nom,sg";"S";"1";"лицо";"лица";"S,gen,inan,n,sg";"S";"0.000386";"0.00034937111561392177";"0.00042646750392443737";"3.226099282989248";"2.9199634859565458";"3.5643173798674654";"1256.4716879999999";"1137.2407134038015";"1388.1977837644674"
"сотня";"сотни";"S,f,inan,nom,pl";"S";"1";"тысяча";"тысяч";"S,f,gen,inan,pl";"S";"0.000385";"0.00034842094138546275";"0.00042541768583606685";"3.217741512826063";"2.912022148140104";"3.5555432415717108";"1253.21658";"1134.1477936713509";"1384.7805125064679"
"председатель";"председатель";"S,anim,m,nom,sg";"S";"1";"совет";"совета";"S,gen,inan,m,sg";"S";"0.000381";"0.0003446208935961099";"0.00042121776435810165";"3.184310432173325";"2.880262222107575";"3.520441263155455";"1240.196148";"1121.778227711846";"1371.1093145041714"
"заместитель";"заместитель";"S,anim,m,nom,sg";"S";"1";"председатель";"председателя";"S,anim,gen,m,sg";"S";"0.000371";"0.00033512540839950966";"0.0004107133263864068";"3.100732730541479";"2.8009011392464687";"3.432647584894601";"1207.645068";"1090.869397884511";"1336.9162344270037"
"черта";"черты";"S,f,inan,nom,pl";"S";"1";"лицо";"лица";"S,gen,inan,n,sg";"S";"0.000321";"0.0002877565429560313";"0.00035808257598840933";"2.68284422238225";"2.4050030489790606";"2.992771869552202";"1044.889668";"936.6786250285211";"1165.597457760479"
"человек";"человек";"S,anim,m,nom,sg";"S";"1";"год";"лет";"S,gen,inan,m,pl";"S";"0.0003";"0.000267922363074158";"0.00033591691721686275";"2.507331048955374";"2.2392335321511037";"2.8075163880240406";"976.5323999999999";"872.1162274215962";"1093.4458445679477"
"начальник";"начальник";"S,anim,m,nom,sg";"S";"1";"отдел";"отдела";"S,gen,inan,m,sg";"S";"0.000294";"0.00026226287908368446";"0.00032957644730635926";"2.4571844279762667";"2.1919328657165034";"2.7545241977854644";"957.001752";"853.693995808334";"1072.8069302385086"
"академия";"академия";"S,f,inan,nom,sg";"S";"1";"наука";"наук";"S,f,gen,inan,pl";"S";"0.000284";"0.0002528382020053442";"0.0003190012012164043";"2.3736067263444207";"2.1131635808335014";"2.6661387215465044";"924.4506719999999";"823.015654053212";"1038.3833620891273"
"министр";"министр";"S,anim,m,nom,sg";"S";"1";"финансы";"финансов";"S,gen,inan,m,pl";"S";"0.000277";"0.00024624696142283835";"0.0003115924955811036";"2.3151023352021287";"2.058075506954663";"2.6042184626399703";"901.664916";"801.5604541031724";"1014.2672251060147"
"тысяча";"тысячи";"S,f,inan,nom,pl";"S";"1";"человек";"людей";"S,anim,gen,m,pl";"S";"0.000275";"0.0002443646934308723";"0.00030947477893941054";"2.2983867948757597";"2.042343943692291";"2.5865190736779495";"895.1546999999999";"795.4334685043799";"1007.3738287239067"
"хозяин";"хозяин";"S,anim,m,nom,sg";"S";"1";"дом";"дома";"S,gen,inan,m,sg";"S";"0.000274";"0.0002434237195431337";"0.0003084157605103197";"2.2900290247125747";"2.034479500209014";"2.5776680410490305";"891.899592";"792.3704968746108";"1003.9266093632256"
"заместитель";"заместитель";"S,anim,m,nom,sg";"S";"1";"министр";"министра";"S,anim,gen,m,sg";"S";"0.000257";"0.00022744411110952491";"0.00029039549955782673";"2.147946931938437";"1.9009256056232258";"2.4270588417274848";"836.5627559999999";"740.3551456255034";"945.2687137746782"
"большинство";"большинство";"S,inan,n,nom,sg";"S";"1";"человек";"людей";"S,anim,gen,m,pl";"S";"0.000252";"0.00022275058888739988";"0.0002850890601958041";"2.1061580811225142";"1.8616982256349053";"2.382708841154824";"820.287216";"725.0772238920864";"927.9956805558435"
"министр";"министр";"S,anim,m,nom,sg";"S";"1";"оборона";"обороны";"S,f,gen,inan,sg";"S";"0.000248";"0.0002189979600739064";"0.00028084171974197955";"2.0727270004697758";"1.8303346165039827";"2.3472105458369623";"807.2667839999999";"712.8620118202533";"914.1701286658755"
"господин";"господин";"S,anim,m,nom,sg";"S";"1";"полковник";"полковник";"S,anim,m,nom,sg";"S";"0.000236";"0.00020775225238251163";"0.00026808751963142016";"1.9724337585115608";"1.7363455762969484";"2.2406138726976432";"768.205488";"676.2560187483327";"872.6538298523927"
"член";"член";"S,anim,m,nom,sg";"S";"1";"корреспондент";"корреспондент";"S,anim,m,nom,sg";"S";"0.000229";"0.00020120110354404392";"0.00026063872225208127";"1.9139293673692688";"1.6815925800002216";"2.178358536208998";"745.419732";"654.9313217550457";"848.4071899125278"
"товарищ";"товарищ";"S,anim,m,nom,sg";"S";"1";"лейтенант";"лейтенант";"S,anim,m,nom,sg";"S";"0.000222";"0.0001946568441930368";"0.00025318303538528176";"1.8554249762269768";"1.6268971644562322";"2.1160456189676133";"722.633976";"633.6290507875076";"824.1381239469137"
"луч";"лучи";"S,inan,m,nom,pl";"S";"1";"солнце";"солнца";"S,gen,inan,n,sg";"S";"0.000214";"0.00018718654748540954";"0.0002446533935582729";"1.7885628149215";"1.5644621415230893";"2.0447568330031873";"696.593112";"609.3124282121364";"796.3732185986825"
"час";"час";"S,inan,m,nom,sg";"S";"1";"ночь";"ночи";"S,f,gen,inan,sg";"S";"0.00021";"0.00018345509817091677";"0.0002403848736054476";"1.7551317342687618";"1.5332755457769864";"2.0090815243005062";"683.57268";"597.1661576969366";"782.4787251520812"
"мальчик";"мальчик";"S,anim,m,nom,sg";"S";"1";"год";"лет";"S,gen,inan,m,pl";"S";"0.000208";"0.00018159032884794527";"0.00023824965829476007";"1.7384161939423926";"1.517690232368233";"1.9912358854848675";"677.062464";"591.0961321555774";"775.5283687125399"
"дефект";"дефект";"S,inan,m,nom,sg";"S";"1";"текст";"текста";"S,gen,inan,m,sg";"S";"0.000207";"0.00018065818701254007";"0.00023718180781333577";"1.730058423779208";"1.5098996051484275";"1.982311036592477";"673.807356";"588.0619098100153";"772.0524000676518"
"жизнь";"жизнь";"S,f,inan,nom,sg";"S";"1";"человек";"человека";"S,anim,gen,m,sg";"S";"0.000206";"0.00017972620861869183";"0.00023611379389035448";"1.7217006536160235";"1.5021103439355898";"1.9733848216931182";"670.552248";"585.0282194843727";"768.575899402844"
"совет";"совет";"S,inan,m,nom,sg";"S";"1";"министр";"министров";"S,anim,gen,m,pl";"S";"0.000204";"0.00017786274691319672";"0.00023397727096219055";"1.7049851132896543";"1.486535959293166";"1.95552825411115";"664.042032";"578.962450379122";"761.6212865271941"
"собрание";"собрание";"S,inan,n,nom,sg";"S";"1";"сочинение";"сочинений";"S,gen,inan,n,pl";"S";"0.000203";"0.00017693126601658738";"0.0002329087595419704";"1.6966273431264698";"1.478750856047908";"1.946597881244212";"660.786924";"575.9303794607217";"758.1431664551442"
"председатель";"председатель";"S,anim,m,nom,sg";"S";"1";"комитет";"комитета";"S,gen,inan,m,sg";"S";"0.000201";"0.00017506881028468065";"0.0002307712306402181";"1.6799118028001006";"1.4631848791015254";"1.9287329059662022";"654.276708";"569.8678849081462";"751.1852790268191"
"миллион";"миллионы";"S,inan,m,nom,pl";"S";"1";"человек";"людей";"S,anim,gen,m,pl";"S";"0.000201";"0.00017506881028468065";"0.0002307712306402181";"1.6799118028001006";"1.4631848791015254";"1.9287329059662022";"654.276708";"569.8678849081462";"751.1852790268191"
"смысл";"смысл";"S,inan,m,nom,sg";"S";"1";"жизнь";"жизни";"S,f,gen,inan,sg";"S";"0.000201";"0.00017506881028468065";"0.0002307712306402181";"1.6799118028001006";"1.4631848791015254";"1.9287329059662022";"654.276708";"569.8678849081462";"751.1852790268191"
"убийство";"убийства";"S,inan,n,nom,pl";"S";"1";"нападение";"нападения";"S,inan,n,nom,pl";"S";"0.000199";"0.00017320703767808175";"0.00022863301861315798";"1.6631962624737313";"1.4476246115594589";"1.9108622212838764";"647.766492";"563.8076140022253";"744.2251679518395"
"множество";"множество";"S,inan,n,nom,sg";"S";"1";"человек";"людей";"S,anim,gen,m,pl";"S";"0.000198";"0.0001722764107469813";"0.00022756365322742887";"1.6548384923105468";"1.4398466455616517";"1.901924711169487";"644.511384";"560.7783228337847";"740.7442681298295"
"директор";"директор";"S,anim,m,nom,sg";"S";"1";"институт";"института";"S,gen,inan,m,sg";"S";"0.000193";"0.00016762592264847677";"0.00022221417974178586";"1.613049641494624";"1.4009789348877255";"1.8572150412824333";"628.2358439999999";"545.6404818204379";"723.3311541909251"
"заместитель";"заместитель";"S,anim,m,nom,sg";"S";"1";"начальник";"начальника";"S,anim,gen,m,sg";"S";"0.000192";"0.00016669636385345575";"0.00022114374621997734";"1.6046918713314393";"1.393209896125773";"1.8482686039321894";"624.980736";"542.6146675502946";"719.846777470618"
"член";"член";"S,anim,m,nom,sg";"S";"1";"партия";"партии";"S,f,gen,inan,sg";"S";"0.000192";"0.00016669636385345575";"0.00022114374621997734";"1.6046918713314393";"1.393209896125773";"1.8482686039321894";"624.980736";"542.6146675502946";"719.846777470618"
"условие";"условия";"S,inan,n,nom,pl";"S";"1";"жизнь";"жизни";"S,f,gen,inan,sg";"S";"0.000191";"0.00016576698791977748";"0.00022007312983682612";"1.5963341011682548";"1.385442385676895";"1.8393206382688714";"621.725628";"539.589448513571";"716.3618055168914"
"заместитель";"заместитель";"S,anim,m,nom,sg";"S";"1";"директор";"директора";"S,anim,gen,m,sg";"S";"0.00019";"0.00016483779627793975";"0.0002190023291618343";"1.5879763310050703";"1.3776764154968633";"1.8303711323367067";"618.47052";"536.5648293666919";"712.8762336733201"
"положение";"положение";"S,inan,n,nom,sg";"S";"1";"дело";"дел";"S,gen,inan,n,pl";"S";"0.000186";"0.00016112290190258737";"0.00021471725426986863";"1.5545452503523318";"1.3466281821271606";"1.7945574612576245";"605.4500879999999";"524.4724469663273";"698.9278521118835"
"хозяйка";"хозяйка";"S,anim,f,nom,sg";"S";"1";"дом";"дома";"S,gen,inan,m,sg";"S";"0.000185";"0.00016019465384601564";"0.00021364551000961087";"1.5461874801891473";"1.3388700982159114";"1.7856000690566782";"602.19498";"521.4508992913962";"695.4392087963644"
"товарищ";"товарищ";"S,anim,m,nom,sg";"S";"1";"полковник";"полковник";"S,anim,m,nom,sg";"S";"0.000183";"0.00015833873914524488";"0.0002115014400767226";"1.529471939862778";"1.323358789704394";"1.7676804253438032";"595.684764";"515.4096965015998";"688.4600296052603"
"часть";"часть";"S,f,inan,nom,sg";"S";"1";"население";"населения";"S,gen,inan,n,sg";"S";"0.000179";"0.0001546292800903239";"0.0002072109298643255";"1.4960408592100398";"1.2923559834936205";"1.7318213271057923";"582.664332";"503.33500665625405";"674.4939554888048"
"толпа";"толпы";"S,f,inan,nom,pl";"S";"1";"народ";"народа";"S,gen,inan,m,sg";"S";"0.000179";"0.0001546292800903239";"0.0002072109298643255";"1.4960408592100398";"1.2923559834936205";"1.7318213271057923";"582.664332";"503.33500665625405";"674.4939554888048"
"товарищ";"товарищ";"S,anim,m,nom,sg";"S";"1";"капитан";"капитан";"S,anim,m,nom,sg";"S";"0.000178";"0.00015370241871861287";"0.000206137798919207";"1.4876830890468553";"1.2846094891757258";"1.7228523453114908";"579.409224";"500.3179727903065";"671.000798364302"
"начальник";"начальник";"S,anim,m,nom,sg";"S";"1";"управление";"управления";"S,gen,inan,n,sg";"S";"0.000177";"0.00015277576207631835";"0.00020506446324467203";"1.4793253188836706";"1.2768647059392397";"1.7138816524357807";"576.1541159999999";"497.30160534072047";"667.5069748234379"
"командующий";"командующий";"S,anim,m,nom,sg";"S";"1";"войска";"войсками";"S,inan,ins,n,pl";"S";"0.000175";"0.00015092306991548843";"0.00020291717077184292";"1.4626097785573016";"1.2613803306758897";"1.6959350754747389";"569.6439";"491.27089226646575";"660.5173059167921"
"государыня";"государыня";"S,anim,f,nom,sg";"S";"1";"императрица";"императрица";"S,anim,f,nom,sg";"S";"0.000172";"0.00014814561114374257";"0.0001996946525931002";"1.4375364680677478";"1.2381669686239167";"1.6690020091901232";"559.878576";"482.2299639988856";"650.0276612130212"
"темп";"темпы";"S,inan,m,nom,pl";"S";"1";"рост";"роста";"S,gen,inan,m,sg";"S";"0.000171";"0.00014722022003385734";"0.00019862005138615596";"1.429178697904563";"1.2304327624164417";"1.6600207392854023";"556.623468";"479.2177159939693";"646.5297182274873"
"товарищ";"товарищ";"S,anim,m,nom,sg";"S";"1";"майор";"майор";"S,anim,m,nom,sg";"S";"0.000171";"0.00014722022003385734";"0.00019862005138615596";"1.429178697904563";"1.2304327624164417";"1.6600207392854023";"556.623468";"479.2177159939693";"646.5297182274873"
"температура";"температура";"S,f,inan,nom,sg";"S";"1";"воздух";"воздуха";"S,gen,inan,m,sg";"S";"0.000167";"0.0001435208483767276";"0.00019431945377596763";"1.3957476172518248";"1.199514264357952";"1.6240773328951073";"543.603036";"467.17586171787303";"632.5308085417823"
"товарищ";"товарищ";"S,anim,m,nom,sg";"S";"1";"генерал";"генерал";"S,anim,m,nom,sg";"S";"0.000166";"0.0001425965634193814";"0.0001932437464164843";"1.3873898470886403";"1.1917893031191638";"1.6150868180216995";"540.347928";"464.1672143589357";"629.0292649102694"
"луч";"луч";"S,inan,m,nom,sg";"S";"1";"свет";"света";"S,gen,inan,m,sg";"S";"0.000165";"0.000141672505651537";"0.0001921678118674992";"1.3790320769254556";"1.1840662406780147";"1.6060944043506524";"537.09282";"461.15930652636325";"625.5269817523916"
"мужчина";"мужчина";"S,anim,m,nom,sg";"S";"1";"год";"лет";"S,gen,inan,m,pl";"S";"0.000163";"0.00013982507994029917";"0.000190015252945078";"1.3623165365990866";"1.1686258811899308";"1.5881038116143438";"530.582604";"455.1457363143073";"618.5201699835469"
"женщина";"женщина";"S,anim,f,nom,sg";"S";"1";"год";"лет";"S,gen,inan,m,pl";"S";"0.000162";"0.0001389017162035672";"0.00018893862436498044";"1.3539587664359019";"1.1609086193013058";"1.5791055973907724";"527.327496";"452.1400876279612";"615.0156276794427"
"система";"система";"S,f,inan,nom,sg";"S";"1";"управление";"управления";"S,gen,inan,n,sg";"S";"0.000162";"0.0001389017162035672";"0.00018893862436498044";"1.3539587664359019";"1.1609086193013058";"1.5791055973907724";"527.327496";"452.1400876279612";"615.0156276794427"
"цвет";"цвет";"S,inan,m,nom,sg";"S";"1";"лицо";"лица";"S,gen,inan,n,sg";"S";"0.000161";"0.00013797858807101276";"0.00018786176018070538";"1.3456009962727173";"1.1531933265382461";"1.5701054140416362";"524.0723879999999";"449.13520585865814";"611.5103184582955"
"толпа";"толпа";"S,f,inan,nom,sg";"S";"1";"народ";"народа";"S,gen,inan,m,sg";"S";"0.00016";"0.00013705569772773206";"0.00018678465820715654";"1.3372432261095328";"1.1454800211632836";"1.5611032433044028";"520.81728";"446.1310981191224";"608.0042352073808"
"рука";"руки";"S,f,inan,nom,pl";"S";"1";"нога";"ноги";"S,f,inan,nom,pl";"S";"0.000159";"0.000136133047392812";"0.0001857073162252471";"1.328885455946348";"1.1377687217230366";"1.5520990666324537";"517.562172";"443.12777163272153";"604.4973707033316"
"председатель";"председатель";"S,anim,m,nom,sg";"S";"1";"правление";"правления";"S,gen,inan,n,sg";"S";"0.000159";"0.000136133047392812";"0.0001857073162252471";"1.328885455946348";"1.1377687217230366";"1.5520990666324537";"517.562172";"443.12777163272153";"604.4973707033316"
"центр";"центр";"S,inan,m,nom,sg";"S";"1";"тяжесть";"тяжести";"S,f,gen,inan,sg";"S";"0.000155";"0.00013244489175046094";"0.0001813955026002801";"1.2954543752936098";"1.1069439645382142";"1.5160619193684917";"504.54174";"431.12242669605945";"590.4619516781926"
"постановка";"постановка";"S,f,inan,nom,sg";"S";"1";"вопрос";"вопроса";"S,gen,inan,m,sg";"S";"0.000153";"0.00013060231430279484";"0.00017923809541428717";"1.2787388349672408";"1.0915441257227534";"1.49803080595956";"498.031524";"425.12463810554186";"583.4393582878095"
"конец";"конец";"S,inan,m,nom,sg";"S";"1";"свет";"света";"S,gen,inan,m,sg";"S";"0.000152";"0.0001296814091779581";"0.00017815900822229437";"1.270381064804056";"1.0838474123472692";"1.489012043222848";"494.776416";"422.12699246644485";"579.9268129364561"
"председатель";"председатель";"S,anim,m,nom,sg";"S";"1";"колхоз";"колхоза";"S,gen,inan,m,sg";"S";"0.000152";"0.0001296814091779581";"0.00017815900822229437";"1.270381064804056";"1.0838474123472692";"1.489012043222848";"494.776416";"422.12699246644485";"579.9268129364561"
"опыт";"опыт";"S,inan,m,nom,sg";"S";"1";"работа";"работы";"S,f,gen,inan,sg";"S";"0.000151";"0.00012876076313185687";"0.00017707966195156611";"1.2620232946408716";"1.0761528642923102";"1.479991115165611";"491.521308";"419.1301901566123";"576.4134242558384"
"автор";"автор";"S,anim,m,nom,sg";"S";"1";"статья";"статьи";"S,f,gen,inan,sg";"S";"0.000151";"0.00012876076313185687";"0.00017707966195156611";"1.2620232946408716";"1.0761528642923102";"1.479991115165611";"491.521308";"419.1301901566123";"576.4134242558384"
"член";"члены";"S,anim,m,nom,pl";"S";"1";"комиссия";"комиссии";"S,f,gen,inan,sg";"S";"0.000151";"0.00012876076313185687";"0.00017707966195156611";"1.2620232946408716";"1.0761528642923102";"1.479991115165611";"491.521308";"419.1301901566123";"576.4134242558384"
"министр";"министр";"S,anim,m,nom,sg";"S";"1";"юстиция";"юстиции";"S,f,gen,inan,sg";"S";"0.000151";"0.00012876076313185687";"0.00017707966195156611";"1.2620232946408716";"1.0761528642923102";"1.479991115165611";"491.521308";"419.1301901566123";"576.4134242558384"
"автор";"автор";"S,anim,m,nom,sg";"S";"1";"книга";"книги";"S,f,gen,inan,sg";"S";"0.000149";"0.00012692025856322846";"0.0001749201818865355";"1.2453077543145024";"1.060770350123423";"1.4619426771101063";"485.01109199999996";"413.1391490112334";"569.3840834203168"
"президент";"президент";"S,anim,m,nom,sg";"S";"1";"россия";"россии";"S,f,gen,inan,sg,topon";"S";"0.000148";"0.00012600040529159176";"0.00017384004284134265";"1.2369499841513178";"1.05308242789523";"1.4529151232261026";"481.755984";"410.1449272679027";"565.8681141731971"
"продолжительность";"продолжительность";"S,f,inan,nom,sg";"S";"1";"жизнь";"жизни";"S,f,gen,inan,sg";"S";"0.000148";"0.00012600040529159176";"0.00017384004284134265";"1.2369499841513178";"1.05308242789523";"1.4529151232261026";"481.755984";"410.1449272679027";"565.8681141731971"
"командир";"командир";"S,anim,m,nom,sg";"S";"1";"рота";"роты";"S,f,gen,inan,sg";"S";"0.000147";"0.000125080821602488";"0.00017275963421361693";"1.2285922139881333";"1.0453967587758872";"1.4438853162332492";"478.500876";"407.15158304483145";"562.3512674058181"
"произведение";"произведение";"S,inan,n,nom,sg";"S";"1";"искусство";"искусства";"S,gen,inan,n,sg";"S";"0.000146";"0.00012416151023315978";"0.0001716789532661156";"1.2202344438249486";"1.0377133656426396";"1.4348532332543007";"475.245768";"404.1591252520402";"558.833534208159"
"группа";"группа";"S,f,inan,nom,sg";"S";"1";"человек";"людей";"S,anim,gen,m,pl";"S";"0.000144";"0.0001223237156371375";"0.00016951676322847885";"1.2035189034985796";"1.0223535008019429";"1.4167821458706054";"468.735552";"398.17690536017136";"551.7953721191274"
"производительность";"производительность";"S,f,inan,nom,sg";"S";"1";"труд";"труда";"S,gen,inan,m,sg";"S";"0.000144";"0.0001223237156371375";"0.00016951676322847885";"1.2035189034985796";"1.0223535008019429";"1.4167821458706054";"468.735552";"398.17690536017136";"551.7953721191274"
"господин";"господа";"S,anim,m,nom,pl";"S";"1";"офицер";"офицеры";"S,anim,m,nom,pl";"S";"0.000143";"0.0001214052381226612";"0.00016843524842612565";"1.1951611333353949";"1.0146770768358968";"1.4077430937244555";"465.480444";"395.1871618549794";"548.2749246338691"
"суть";"суть";"S,f,inan,nom,sg";"S";"1";"дело";"дела";"S,gen,inan,n,sg";"S";"0.000142";"0.00012048704435474279";"0.00016735344987721452";"1.1868033631722104";"1.0070030243583665";"1.3987016700897896";"462.22533599999997";"392.1983419754781";"544.75355352292"
"дело";"дело";"S,inan,n,nom,sg";"S";"1";"рука";"рук";"S,f,gen,inan,pl";"S";"0.000141";"0.00011956913731540006";"0.00016627136459972775";"1.1784455930090258";"0.9993313682923706";"1.3896578500435892";"458.97022799999996";"389.2104554284573";"541.2312490794906"
"число";"число";"S,inan,n,nom,sg";"S";"1";"человек";"людей";"S,anim,gen,m,pl";"S";"0.00014";"0.00011865152003925797";"0.00016518898955904032";"1.1700878228458411";"0.9916621340006073";"1.380611608223156";"455.71511999999996";"386.22351209194886";"537.7080014255486"
"сотня";"сотни";"S,f,inan,nom,pl";"S";"1";"человек";"людей";"S,anim,gen,m,pl";"S";"0.000138";"0.00011681716718600535";"0.0001630233577786339";"1.153372282519472";"0.9763310344549403";"1.3625117555444313";"449.204904";"380.2524954445035";"530.6586360920935"
"заседание";"заседание";"S,inan,n,nom,sg";"S";"1";"совет";"совета";"S,gen,inan,m,sg";"S";"0.000137";"0.00011590043795317038";"0.0001619400946946394";"1.1450145123562874";"0.9686692222250332";"1.3534580916621426";"445.949796";"377.2684427848685";"527.1324977612783"
"девочка";"девочка";"S,anim,f,nom,sg";"S";"1";"год";"лет";"S,gen,inan,m,pl";"S";"0.000136";"0.00011498401117492178";"0.00016085652915605845";"1.1366567421931029";"0.9610099378410436";"1.3444018999339358";"442.694688";"374.28537464757727";"523.6053749081191"
"командир";"командир";"S,anim,m,nom,sg";"S";"1";"батальон";"батальона";"S,gen,inan,m,sg";"S";"0.000136";"0.00011498401117492178";"0.00016085652915605845";"1.1366567421931029";"0.9610099378410436";"1.3444018999339358";"442.694688";"374.28537464757727";"523.6053749081191"
"товарищ";"товарищ";"S,anim,m,nom,sg";"S";"1";"командир";"командир";"S,anim,m,nom,sg";"S";"0.000136";"0.00011498401117492178";"0.00016085652915605845";"1.1366567421931029";"0.9610099378410436";"1.3444018999339358";"442.694688";"374.28537464757727";"523.6053749081191"
"количество";"количество";"S,inan,n,nom,sg";"S";"1";"человек";"людей";"S,anim,gen,m,pl";"S";"0.000134";"0.0001131520783159415";"0.0001586884773813797";"1.1199412018667336";"0.9456990640513008";"1.3262818214992862";"436.18447199999997";"368.3222353428477";"516.5481322319481"
"чувство";"чувство";"S,inan,n,nom,sg";"S";"1";"юмор";"юмора";"S,gen,inan,m,sg";"S";"0.000131";"0.00011040653241112593";"0.00015543404633570668";"1.0948678913771799";"0.9227524224063796";"1.2990820348076189";"426.419148";"359.3851869037153";"505.9546076997295"
"директор";"директор";"S,anim,m,nom,sg";"S";"1";"департамент";"департамента";"S,gen,inan,m,sg";"S";"0.000131";"0.00011040653241112593";"0.00015543404633570668";"1.0948678913771799";"0.9227524224063796";"1.2990820348076189";"426.419148";"359.3851869037153";"505.9546076997295"
"товарищ";"товарищ";"S,anim,m,nom,sg";"S";"1";"прокурор";"прокурора";"S,anim,gen,m,sg";"S";"0.000131";"0.00011040653241112593";"0.00015543404633570668";"1.0948678913771799";"0.9227524224063796";"1.2990820348076189";"426.419148";"359.3851869037153";"505.9546076997295"
"решение";"решение";"S,inan,n,nom,sg";"S";"1";"вопрос";"вопроса";"S,gen,inan,m,sg";"S";"0.00013";"0.0001094919922378302";"0.00015434859419217293";"1.0865101212139954";"0.9151089058329749";"1.2900100752688275";"423.16404";"356.408259869299";"502.4213437436956"
"житель";"жители";"S,anim,m,nom,pl";"S";"1";"город";"города";"S,gen,inan,m,sg";"S";"0.000129";"0.00010857777908736605";"0.00015326281502580754";"1.0781523510508109";"0.9074681224412345";"1.2809353825483718";"419.908932";"353.43239732951787";"498.88701529302637"
"правда";"правда";"S,f,inan,nom,sg";"S";"1";"правда";"правда";"S,f,inan,nom,sg";"S";"0.000129";"0.00010857777908736605";"0.00015326281502580754";"1.0781523510508109";"0.9074681224412345";"1.2809353825483718";"419.908932";"353.43239732951787";"498.88701529302637"
"знание";"знание";"S,inan,n,nom,sg";"S";"1";"сила";"сила";"S,f,inan,nom,sg";"S";"0.000128";"0.00010766389674107205";"0.00015217670505527205";"1.0697945808876261";"0.8998301038347175";"1.2718579250426927";"416.653824";"350.45761159303754";"495.3516100390564"
"сторона";"сторона";"S,f,inan,nom,sg";"S";"1";"дело";"дела";"S,gen,inan,n,sg";"S";"0.000127";"0.0001067503490537334";"0.00015109026042578116";"1.0614368107244416";"0.8921948822308323";"1.2627776705343816";"413.398716";"347.48391520760003";"491.81511543404366"
"свобода";"свобода";"S,f,inan,nom,sg";"S";"1";"слово";"слова";"S,gen,inan,n,sg";"S";"0.000127";"0.0001067503490537334";"0.00015109026042578116";"1.0614368107244416";"0.8921948822308323";"1.2627776705343816";"413.398716";"347.48391520760003";"491.81511543404366"
"сестра";"сестра";"S,anim,f,nom,sg";"S";"1";"милосердие";"милосердия";"S,gen,inan,n,sg";"S";"0.000127";"0.0001067503490537334";"0.00015109026042578116";"1.0614368107244416";"0.8921948822308323";"1.2627776705343816";"413.398716";"347.48391520760003";"491.81511543404366"
